Main
Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Company,Stock
10/25/2016,25.02,25.15,24.6547,24.75,1909932,0,1,23.40571937,23.52733182,23.06398838,23.15313966,1909932,GameStop,GME
10/24/2016,25.37,25.37,24.85,25.14,1873860,0,1,23.73313751,23.73313751,23.2466877,23.51797702,1873860,GameStop,GME
10/21/2016,25.09,25.09,24.72,25.01,1753248,0,1,23.471203,23.471203,23.12507525,23.39636457,1753248,GameStop,GME
10/20/2016,24.95,25.2,24.91,25.11,2266125,0,1,23.34023574,23.57410584,23.30281653,23.4899126,2266125,GameStop,GME
10/19/2016,24.88,25.01,24.45,25,2332978,0,1,23.27475211,23.39636457,22.87249555,23.38700976,2332978,GameStop,GME
10/18/2016,24.97,25.11,24.775,24.82,2069377,0,1,23.35894535,23.4899126,23.17652667,23.21862329,2069377,GameStop,GME
10/17/2016,25.32,25.57,24.65,24.7,5481480,0,1,23.68636349,23.92023358,23.05959162,23.10636564,5481480,GameStop,GME
10/14/2016,25.58,25.69,25.11,25.38,3136105,0,1,23.92958839,24.03249123,23.4899126,23.74249231,3136105,GameStop,GME
10/13/2016,26,26.14,25.35,25.47,2680261,0,1,24.32249015,24.45345741,23.7144279,23.82668554,2680261,GameStop,GME
10/12/2016,26.14,26.46,26,26.12,2447119,0,1,24.45345741,24.75281113,24.32249015,24.4347478,2447119,GameStop,GME
10/11/2016,26.82,26.86,26.01,26.05,2142023,0,1,25.08958407,25.12700329,24.33184496,24.36926417,2142023,GameStop,GME
10/10/2016,26.84,27.14,26.65,26.83,1599591,0,1,25.10829368,25.3889378,24.93055241,25.09893888,1599591,GameStop,GME
10/7/2016,26.8,26.93,26.47,26.68,2145391,0,1,25.07087446,25.19248691,24.76216594,24.95861682,2145391,GameStop,GME
10/6/2016,27.08,27.1,26.3,26.68,3746958,0,1,25.33280897,25.35151858,24.60313427,24.95861682,3746958,GameStop,GME
10/5/2016,27.27,27.48,26.95,27.2,1941112,0,1,25.51055025,25.70700113,25.21119652,25.44506662,1941112,GameStop,GME
10/4/2016,27.78,27.84,27.03,27.13,2345746,0,1,25.98764525,26.04377407,25.28603495,25.37958299,2345746,GameStop,GME
10/3/2016,27.59,27.86,27.45,27.78,1625697,0,1,25.80990397,26.06248368,25.67893672,25.98764525,1625697,GameStop,GME
9/30/2016,27.38,27.7,27.25,27.59,1788802,0,1,25.61345309,25.91280682,25.49184064,25.80990397,1788802,GameStop,GME
9/29/2016,27.5,27.66,27.125,27.14,1758139,0,1,25.72571074,25.8753876,25.37490559,25.3889378,1758139,GameStop,GME
9/28/2016,27.45,27.855,27.2,27.49,1166373,0,1,25.67893672,26.05780628,25.44506662,25.71635593,1166373,GameStop,GME
9/27/2016,27.65,27.76,27.27,27.43,1443040,0,1,25.8660328,25.96893564,25.51055025,25.66022711,1443040,GameStop,GME
9/26/2016,28.11,28.2,27.64,27.64,1074888,0,1,26.29635378,26.38054701,25.85667799,25.85667799,1074888,GameStop,GME
9/23/2016,28.24,28.58,28.19,28.19,1370426,0,1,26.41796623,26.73602956,26.37119221,26.37119221,1370426,GameStop,GME
9/22/2016,28.29,28.45,27.89,28.27,1789858,0,1,26.46474025,26.61441711,26.09054809,26.44603064,1789858,GameStop,GME
9/21/2016,27.79,28.16,27.7101,28.13,1663723,0,1,25.99700005,26.3431278,25.92225517,26.31506338,1663723,GameStop,GME
9/20/2016,28.08,28.18,27.63,27.72,1865146,0,1,26.26828936,26.3618374,25.84732319,25.93151642,1865146,GameStop,GME
9/19/2016,27.39,28.175,27.39,27.9,3349993,0,1,25.62280789,26.35716,25.62280789,26.09990289,3349993,GameStop,GME
9/16/2016,27.21,27.2616,26.9,27.09,1921891,0,1,25.45442142,25.50269221,25.1644225,25.34216378,1921891,GameStop,GME
9/15/2016,26.88,27.2672,26.692,27.25,2210690,0,1,25.1457129,25.5079309,24.96984258,25.49184064,2210690,GameStop,GME
9/14/2016,27.63,27.63,26.935,27.03,1854281,0,1,25.84732319,25.84732319,25.19716432,25.28603495,1854281,GameStop,GME
9/13/2016,26.95,27.39,26.81,26.99,2825362,0,1,25.21119652,25.62280789,25.08022927,25.24861574,2825362,GameStop,GME
9/12/2016,27.38,27.38,26.85,27.04,3607028,0,1,25.61345309,25.61345309,25.11764848,25.29538976,3607028,GameStop,GME
9/9/2016,27.94,28.03,27.17,27.18,2485360,0,1,26.13732211,26.22151534,25.41700221,25.42635701,2485360,GameStop,GME
9/8/2016,27.97,28.11,27.75,27.78,1728855,0,1,26.16538652,26.29635378,25.95958083,25.98764525,1728855,GameStop,GME
9/7/2016,28.03,28.2299,27.89,28.13,1516347,0.37,1,26.22151534,26.40851787,26.09054809,26.31506338,1516347,GameStop,GME
9/6/2016,28.38,28.67,28.25,28.37,1944117,0,1,26.20426312,26.47203043,26.08422949,26.19502976,1944117,GameStop,GME
9/2/2016,28.21,28.48,28.04,28.39,1690804,0,1,26.04729607,26.29659667,25.89032903,26.21349647,1690804,GameStop,GME
9/1/2016,28.47,28.5778,27.97,28.03,2095181,0,1,26.28736332,26.38689889,25.82569554,25.88109567,2095181,GameStop,GME
8/31/2016,28.48,28.9499,28.31,28.39,2828007,0,1,26.29659667,26.73047205,26.13962963,26.21349647,2828007,GameStop,GME
8/30/2016,28.89,28.96,28.27,28.49,2859089,0,1,26.67516425,26.73979774,26.10269621,26.30583003,2859089,GameStop,GME
8/29/2016,28.75,28.97,28.34,28.97,4405560,0,1,26.54589727,26.7490311,26.16732969,26.7490311,4405560,GameStop,GME
8/26/2016,30.22,30.51,28.69,28.74,14493353,0,1,27.90320054,28.17096785,26.49049714,26.53666392,14493353,GameStop,GME
8/25/2016,31.67,32.25,31.28,32.16,6125971,0,1,29.2420371,29.77757172,28.88193623,29.69447152,6125971,GameStop,GME
8/24/2016,32.13,32.41,31.62,31.71,2714735,0,1,29.66677146,29.92530541,29.19587032,29.27897052,2714735,GameStop,GME
8/23/2016,32.03,32.67,31.83,32.09,2840247,0,1,29.5744379,30.16537266,29.38977079,29.62983803,2840247,GameStop,GME
8/22/2016,32,32.1,31.2607,31.46,1671916,0,1,29.54673783,29.63907139,28.86411586,29.04813663,1671916,GameStop,GME
8/19/2016,31.06,31.92,30.89,31.72,2164838,0,1,28.67880241,29.47287099,28.52183537,29.28820388,2164838,GameStop,GME
8/18/2016,30.93,31.185,30.565,31.17,1580156,0,1,28.55876879,28.79421935,28.22175131,28.78036932,1580156,GameStop,GME
8/17/2016,30.87,30.94,30.5,30.82,1762462,0,1,28.50336865,28.56800214,28.1617345,28.45720188,1762462,GameStop,GME
8/16/2016,31.66,31.95,31.16,31.17,1586892,0,1,29.23280374,29.50057106,28.77113597,28.78036932,1586892,GameStop,GME
8/15/2016,31.31,32.08,31.31,31.73,1430596,0,1,28.9096363,29.62060468,28.9096363,29.29743723,1430596,GameStop,GME
8/12/2016,31,31.73,30.82,31.35,2146146,0,1,28.62340228,29.29743723,28.45720188,28.94656972,2146146,GameStop,GME
8/11/2016,30.53,31.17,30.43,31.11,2477815,0,1,28.18943456,28.78036932,28.09710101,28.72496919,2477815,GameStop,GME
8/10/2016,29.6,30.23,29.6,30.15,1750779,0,1,27.3307325,27.9124339,27.3307325,27.83856705,1750779,GameStop,GME
8/9/2016,29.76,30.22,29.5,29.63,2247634,0,1,27.47846619,27.90320054,27.23839894,27.35843256,2247634,GameStop,GME
8/8/2016,30.14,30.39,29.6417,29.79,2044151,0,1,27.8293337,28.06016759,27.36923559,27.50616625,2044151,GameStop,GME
8/5/2016,29.89,30.59,29.811,30.04,2612290,0,1,27.59849981,28.2448347,27.5255563,27.73700014,2612290,GameStop,GME
8/4/2016,29.54,30,29.43,29.66,1206580,0,1,27.27533236,27.70006672,27.17376545,27.38613263,1206580,GameStop,GME
8/3/2016,29.04,29.83,28.57,29.64,2360128,0,1,26.81366458,27.54309967,26.37969687,27.36766592,2360128,GameStop,GME
8/2/2016,30.56,30.62,29.215,29.24,3420780,0,1,28.21713463,28.27253476,26.97524831,26.9983317,3420780,GameStop,GME
8/1/2016,30.97,30.99,30.18,30.35,2887606,0,1,28.59570221,28.61416892,27.86626712,28.02323416,2887606,GameStop,GME
7/29/2016,31.25,31.25,30.56,30.95,1597303,0,1,28.85423617,28.85423617,28.21713463,28.5772355,1597303,GameStop,GME
7/28/2016,31.2,31.33,30.79,31.17,1422248,0,1,28.80806939,28.92810301,28.42950181,28.78036932,1422248,GameStop,GME
7/27/2016,31.42,31.575,31.101,31.32,2181767,0,1,29.01120321,29.15432022,28.71665917,28.91886965,2181767,GameStop,GME
7/26/2016,30.82,31.3,30.44,31.25,2520714,0,1,28.45720188,28.90040294,28.10633436,28.85423617,2520714,GameStop,GME
7/25/2016,30.52,30.96,30.05,30.88,2252165,0,1,28.18020121,28.58646885,27.7462335,28.51260201,2252165,GameStop,GME
7/22/2016,31,31.19,30.65,30.81,2590514,0,1,28.62340228,28.79883603,28.30023483,28.44796852,2590514,GameStop,GME
7/21/2016,31.15,31.85,30.95,31.01,4560108,0,1,28.76190261,29.4082375,28.5772355,28.63263563,4560108,GameStop,GME
7/20/2016,30.11,31.32,30.04,31.12,3771067,0,1,27.80163363,28.91886965,27.73700014,28.73420254,3771067,GameStop,GME
7/19/2016,30.87,31.299,30.01,30.19,4359630,0,1,28.50336865,28.89947961,27.70930007,27.87550048,4359630,GameStop,GME
7/18/2016,28,30.4,27.87,30.19,7775320,0,1,25.8533956,28.06940094,25.73336198,27.87550048,7775320,GameStop,GME
7/15/2016,28.8,28.8,27.98,27.99,2468515,0,1,26.59206405,26.59206405,25.83492889,25.84416225,2468515,GameStop,GME
7/14/2016,28.95,29.1,28.46,28.62,1997082,0,1,26.73056438,26.86906472,26.27812996,26.42586365,1997082,GameStop,GME
7/13/2016,28.84,29.2,28.68,28.85,2952831,0,1,26.62899747,26.96139827,26.48126378,26.63823083,2952831,GameStop,GME
7/12/2016,28.72,28.97,28.5,28.74,3024948,0,1,26.51819721,26.7490311,26.31506338,26.53666392,3024948,GameStop,GME
7/11/2016,28.11,28.79,28.05,28.45,3566676,0,1,25.95496252,26.58283069,25.89956238,26.26889661,3566676,GameStop,GME
7/8/2016,26.67,27.39,26.66,27.37,2104106,0,1,24.62535931,25.29016091,24.61612596,25.2716942,2104106,GameStop,GME
7/7/2016,26.52,27.03,26.19,26.33,2270674,0,1,24.48685898,24.95776011,24.18215825,24.31142522,2270674,GameStop,GME
7/6/2016,26.23,26.48,25.73,26.47,2490315,0,1,24.21909167,24.44992556,23.75742389,24.4406922,2490315,GameStop,GME
7/5/2016,27.03,27.06,25.96,26.3,2141059,0,1,24.95776011,24.98546018,23.96979107,24.28372516,2141059,GameStop,GME
7/1/2016,26.88,27.38,26.73,27.06,2632843,0,1,24.81925978,25.28092756,24.68075945,24.98546018,2632843,GameStop,GME
6/30/2016,26.51,26.685,26.015,26.58,1859217,0,1,24.47762562,24.63920935,24.02057452,24.54225911,1859217,GameStop,GME
6/29/2016,26.47,26.97,26.37,26.41,2485809,0,1,24.4406922,24.90235998,24.34835865,24.38529207,2485809,GameStop,GME
6/28/2016,25.83,26.18,25.62,26.05,2881384,0,1,23.84975745,24.17292489,23.65585698,24.05289127,2881384,GameStop,GME
6/27/2016,25.31,25.97,25.18,25.5,3061174,0,1,23.36962296,23.97902442,23.24958933,23.54505671,3061174,GameStop,GME
6/24/2016,25.28,25.73,25.26,25.34,1842855,0,1,23.34192289,23.75742389,23.32345618,23.39732302,1842855,GameStop,GME
6/23/2016,26.43,26.55,26.165,26.33,1519101,0,1,24.40375878,24.51455905,24.15907486,24.31142522,1519101,GameStop,GME
6/22/2016,25.96,26.28,25.81,26,1786772,0,1,23.96979107,24.26525845,23.83129073,24.00672449,1786772,GameStop,GME
6/21/2016,26.37,26.45,25.71,25.84,1569775,0,1,24.34835865,24.42222549,23.73895718,23.8589908,1569775,GameStop,GME
6/20/2016,26.45,26.82,26.35,26.4,2280904,0,1,24.42222549,24.76385965,24.32989194,24.37605871,2280904,GameStop,GME
6/17/2016,25.98,26.6,25.78,26.15,2594802,0,1,23.98825778,24.56072582,23.80359067,24.14522482,2594802,GameStop,GME
6/16/2016,26.06,26.18,25.73,25.93,2230802,0,1,24.06212462,24.17292489,23.75742389,23.942091,2230802,GameStop,GME
6/15/2016,25.7,26.42,25.61,26.13,3626647,0,1,23.72972382,24.39452542,23.64662362,24.12675811,3626647,GameStop,GME
6/14/2016,25.97,26.04,25.35,25.73,3149830,0,1,23.97902442,24.04365791,23.40655638,23.75742389,3149830,GameStop,GME
6/13/2016,26.45,26.67,26.02,26.03,2331712,0,1,24.42222549,24.62535931,24.0251912,24.03442456,2331712,GameStop,GME
6/10/2016,26.95,26.95,26.16,26.53,4522605,0,1,24.88389327,24.88389327,24.15445818,24.49609234,4522605,GameStop,GME
6/9/2016,28.07,28.27,27.145,27.27,3397249,0,1,25.91802909,26.10269621,25.0639437,25.17936065,3397249,GameStop,GME
6/8/2016,28.47,28.62,28.18,28.23,1920404,0,1,26.28736332,26.42586365,26.01959601,26.06576278,1920404,GameStop,GME
6/7/2016,28.49,28.785,28.3999,28.46,1820986,0,1,26.30583003,26.57821402,26.22263749,26.27812996,1820986,GameStop,GME
6/6/2016,28.27,28.6,28.044,28.47,1955157,0.37,1,26.10269621,26.40739694,25.89402237,26.28736332,1955157,GameStop,GME
6/3/2016,28.96,29.05,28.31,28.63,2210169,0,1,26.39674208,26.47877616,25.80427377,26.09595048,2210169,GameStop,GME
6/2/2016,28.98,29.32,28.75,28.89,1968117,0,1,26.41497188,26.72487838,26.20532924,26.3329378,1968117,GameStop,GME
6/1/2016,29.02,29.2,28.45,28.95,3722744,0,1,26.45143146,26.61549961,25.93188233,26.38762719,3722744,GameStop,GME
5/31/2016,28.89,29.35,28.63,29.1,9935836,0,1,26.3329378,26.75222307,26.09595048,26.52435064,9935836,GameStop,GME
5/27/2016,28.04,28.9299,27.65,28.8,7558489,0,1,25.55817155,26.36930624,25.20269056,26.25090373,7558489,GameStop,GME
5/26/2016,29.99,30.4242,29.89,29.98,3415627,0,1,27.33557649,27.73134532,27.24442752,27.32646159,3415627,GameStop,GME
5/25/2016,28.77,29.84,28.67,29.73,4612114,0,1,26.22355904,27.19885303,26.13241007,27.09858916,4612114,GameStop,GME
5/24/2016,28.39,28.96,28.15,28.7,3522602,0,1,25.87719295,26.39674208,25.65843541,26.15975476,3522602,GameStop,GME
5/23/2016,28.61,28.87,28.31,28.47,2005715,0,1,26.07772068,26.31470801,25.80427377,25.95011212,2005715,GameStop,GME
5/20/2016,28.68,28.74,28.2,28.48,2329308,0,1,26.14152496,26.19621435,25.7040099,25.95922702,2329308,GameStop,GME
5/19/2016,28.04,28.58,27.52,28.55,3142472,0,1,25.55817155,26.05037599,25.0841969,26.0230313,3142472,GameStop,GME
5/18/2016,28.33,28.365,27.78,28.03,3887306,0,1,25.82250356,25.8544057,25.32118422,25.54905665,3887306,GameStop,GME
5/17/2016,29.09,29.4,28.41,28.46,3047259,0,1,26.51523574,26.79779756,25.89542274,25.94099723,3047259,GameStop,GME
5/16/2016,28.76,29.12,28.56,29.02,3026064,0,1,26.21444414,26.54258044,26.0321462,26.45143146,3026064,GameStop,GME
5/13/2016,29.1,29.32,28.41,28.73,2963634,0,1,26.52435064,26.72487838,25.89542274,26.18709945,2963634,GameStop,GME
5/12/2016,29.3,29.385,28.85,29.1,2149712,0,1,26.70664858,26.78412521,26.29647821,26.52435064,2149712,GameStop,GME
5/11/2016,30.15,30.15,28.92,29.2,2999304,0,1,27.48141484,27.48141484,26.36028249,26.61549961,2999304,GameStop,GME
5/10/2016,30.26,30.66,30.0111,30.52,1318745,0,1,27.58167871,27.94627459,27.35480892,27.81866603,1318745,GameStop,GME
5/9/2016,30.1,30.487,30.04,30.19,1884596,0,1,27.43584035,27.78858687,27.38115097,27.51787443,1884596,GameStop,GME
5/6/2016,30.21,30.23,29.365,30.09,1955695,0,1,27.53610422,27.55433402,26.76589542,27.42672546,1955695,GameStop,GME
5/5/2016,30.69,30.76,29.97,30.11,2147806,0,1,27.97361929,28.03742357,27.31734669,27.44495525,2147806,GameStop,GME
5/4/2016,31.2,31.34,30.325,30.74,2870816,0,1,28.43847904,28.5660876,27.64092554,28.01919377,2870816,GameStop,GME
5/3/2016,32.21,32.37,31.3,31.3,2640196,0,1,29.35908365,29.504922,28.52962801,28.52962801,2640196,GameStop,GME
5/2/2016,32.81,32.86,31.95,32.36,2647796,0,1,29.90597748,29.95155196,29.12209632,29.49580711,2647796,GameStop,GME
4/29/2016,32.9,33.02,32.371,32.8,2118516,0,1,29.98801155,30.09739032,29.50583349,29.89686258,2118516,GameStop,GME
4/28/2016,33.17,33.32,32.78,32.9,2145034,0,1,30.23411377,30.37083723,29.87863278,29.98801155,2145034,GameStop,GME
4/27/2016,33.2,33.72,33.1,33.38,2835823,0,1,30.26145846,30.73543312,30.17030949,30.42552661,2835823,GameStop,GME
4/26/2016,32.75,33.335,32.6,33.32,1990297,0,1,29.85128809,30.38450958,29.71456464,30.37083723,1990297,GameStop,GME
4/25/2016,32.68,33,32.43,32.8,2062812,0,1,29.78748381,30.07916052,29.55961139,29.89686258,2062812,GameStop,GME
4/22/2016,32.27,32.9,32.185,32.8,22220471,0,1,29.41377303,29.98801155,29.33629641,29.89686258,22220471,GameStop,GME
4/21/2016,32.89,33.09,32.205,32.31,2581381,0,1,29.97889665,30.1611946,29.3545262,29.45023262,2581381,GameStop,GME
4/20/2016,32.49,33.29,32.33,32.89,2753955,0,1,29.61430077,30.34349254,29.46846241,29.97889665,2753955,GameStop,GME
4/19/2016,32.34,32.55,32.115,32.45,1662682,0,1,29.47757731,29.66899015,29.27249213,29.57784118,1662682,GameStop,GME
4/18/2016,31.86,32.39,31.63,32.21,1782222,0,1,29.04006225,29.5231518,28.83041962,29.35908365,1782222,GameStop,GME
4/15/2016,31.75,32.14,31.505,31.79,2586083,0,1,28.93979838,29.29527937,28.7164834,28.97625797,2586083,GameStop,GME
4/14/2016,31.36,31.73,30.61,31.65,2563648,0,1,28.58431739,28.92156859,27.90070011,28.84864941,2563648,GameStop,GME
4/13/2016,30.25,31.6,30.185,31.47,2173271,0,1,27.57256381,28.80307492,27.51331698,28.68458126,2173271,GameStop,GME
4/12/2016,30,30.47,29.71,30.09,1960062,0,1,27.34469138,27.77309155,27.08035937,27.42672546,1960062,GameStop,GME
4/11/2016,29.74,30.62,29.715,29.88,2045956,0,1,27.10770406,27.90981501,27.08491682,27.23531262,2045956,GameStop,GME
4/8/2016,29.27,29.87,29.12,29.49,2122707,0,1,26.67930389,27.22619772,26.54258044,26.87983163,2122707,GameStop,GME
4/7/2016,30.11,30.21,29,29.12,3672634,0,1,27.44495525,27.53610422,26.43320167,26.54258044,3672634,GameStop,GME
4/6/2016,30.25,31.1,29.79,30.09,2301548,0,1,27.57256381,28.34733007,27.15327854,27.42672546,2301548,GameStop,GME
4/5/2016,30.8,31.08,30.22,30.29,1750957,0,1,28.07388315,28.32910027,27.54521912,27.6090234,1750957,GameStop,GME
4/4/2016,31.39,31.4155,30.705,30.93,1491760,0,1,28.61166208,28.63490507,27.98729163,28.19237682,1491760,GameStop,GME
4/1/2016,31.73,31.76,30.71,31.34,2135034,0,1,28.92156859,28.94891328,27.99184908,28.5660876,2135034,GameStop,GME
3/31/2016,31.87,32.43,31.67,31.73,2093991,0,1,29.04917715,29.55961139,28.8668792,28.92156859,2093991,GameStop,GME
3/30/2016,31.57,31.97,31,31.76,2522094,0,1,28.77573023,29.14032612,28.2561811,28.94891328,2522094,GameStop,GME
3/29/2016,30.18,31.93,30,31.51,3802489,0,1,27.50875953,29.10386653,27.34469138,28.72104085,3802489,GameStop,GME
3/28/2016,28.95,30.95,28.4,30.09,8247153,0,1,26.38762719,28.21060661,25.88630784,27.42672546,8247153,GameStop,GME
3/24/2016,30.34,30.5,29.61,30.27,4462962,0,1,27.65459789,27.80043624,26.9892104,27.59079361,4462962,GameStop,GME
3/23/2016,30.35,30.81,30.05,30.37,1969180,0,1,27.66371278,28.08299805,27.39026587,27.68194258,1969180,GameStop,GME
3/22/2016,30.75,30.79,30.01,30.18,2174962,0,1,28.02830867,28.06476826,27.35380628,27.50875953,2174962,GameStop,GME
3/21/2016,30.92,31.66,30.05,30.85,3358666,0,1,28.18326192,28.85776431,27.39026587,28.11945764,3358666,GameStop,GME
3/18/2016,31.58,32.29,30.79,30.83,5542690,0,1,28.78484513,29.43200283,28.06476826,28.10122785,5542690,GameStop,GME
3/17/2016,32.18,32.22,31.01,31.36,3050237,0,1,29.33173896,29.36819855,28.26529599,28.58431739,3050237,GameStop,GME
3/16/2016,31.15,32.005,30.82,31.91,1562408,0,1,28.39290455,29.17222826,28.09211295,29.08563673,1562408,GameStop,GME
3/15/2016,31.51,31.73,29.97,30.78,2027866,0,1,28.72104085,28.92156859,27.31734669,28.05565336,2027866,GameStop,GME
3/14/2016,30.76,32.03,30.72,31.66,1730395,0,1,28.03742357,29.1950155,28.00096398,28.85776431,1730395,GameStop,GME
3/11/2016,30.54,31.09,30.44,30.75,1619557,0,1,27.83689583,28.33821517,27.74574686,28.02830867,1619557,GameStop,GME
3/10/2016,31.33,31.33,29.94,30.44,2049510,0,1,28.5569727,28.5569727,27.290002,27.74574686,2049510,GameStop,GME
3/9/2016,30.38,31.57,30.16,31.29,2594618,0,1,27.69105747,28.77573023,27.49052974,28.52051311,2594618,GameStop,GME
3/8/2016,30.89,30.99,29.81,30.12,2326836,0,1,28.15591723,28.2470662,27.17150834,27.45407015,2326836,GameStop,GME
3/7/2016,31.03,31.7,30.38,30.74,2830326,0,1,28.28352579,28.8942239,27.69105747,28.01919377,2830326,GameStop,GME
3/4/2016,32.27,32.56,31.19,31.23,2530700,0.37,1,29.41377303,29.67810505,28.42936414,28.46582373,2530700,GameStop,GME
3/3/2016,31.36,32.95,31.28,32.71,3548992,0,1,28.2496276,29.68192696,28.17756222,29.46573083,3548992,GameStop,GME
3/2/2016,30.88,31.68,29.16,31.29,4113131,0,1,27.81723534,28.53788911,26.26782975,28.1865704,4113131,GameStop,GME
3/1/2016,31.05,31.24,30.49,30.94,2130071,0,1,27.97037427,28.14152954,27.46591663,27.87128437,2130071,GameStop,GME
2/29/2016,30.44,31.09,30.02,30.82,2350302,0,1,27.42087577,28.00640695,27.04253254,27.76318631,2350302,GameStop,GME
2/26/2016,30.11,30.61,29.93,30.54,1694258,0,1,27.12360609,27.5740147,26.961459,27.51095749,1694258,GameStop,GME
2/25/2016,29.6,30.06,29.31,29.96,1528884,0,1,26.66418932,27.07856523,26.40295233,26.98848351,1528884,GameStop,GME
2/24/2016,29.42,29.9,28.26,29.89,1604471,0,1,26.50204222,26.93443448,25.45709426,26.92542631,1604471,GameStop,GME
2/23/2016,29.6,29.86,28.98,29.44,1264704,0,1,26.66418932,26.89840179,26.10568265,26.52005856,1264704,GameStop,GME
2/22/2016,28.53,29.63,28.43,29.21,1680752,0,1,25.70031491,26.69121383,25.61023319,26.31287061,1680752,GameStop,GME
2/19/2016,29.22,29.22,27.78,28.19,2132496,0,1,26.32187878,26.32187878,25.024702,25.39403706,2132496,GameStop,GME
2/18/2016,28.8,29.8,28.67,29.24,2762037,0,1,25.94353555,26.84435276,25.82642931,26.33989512,2762037,GameStop,GME
2/17/2016,28.22,29,27.96,28.74,1672354,0,1,25.42106157,26.12369899,25.1868491,25.88948652,1672354,GameStop,GME
2/16/2016,27.33,28.05,26.89,28,1436048,0,1,24.61933426,25.26792265,24.22297469,25.22288179,1436048,GameStop,GME
2/12/2016,26.77,27.38,26.3,26.98,2581770,0,1,24.11487662,24.66437512,23.69149253,24.30404824,2581770,GameStop,GME
2/11/2016,26.45,26.95,26.1379,26.67,1479704,0,1,23.82661512,24.27702372,23.54547007,24.0247949,1479704,GameStop,GME
2/10/2016,27.2,27.29,26.62,26.65,1369945,0,1,24.50222802,24.58330157,23.97975404,24.00677856,1369945,GameStop,GME
2/9/2016,27.65,27.88,26.71,27.12,3286843,0,1,24.90759576,25.11478372,24.06082759,24.43016264,3286843,GameStop,GME
2/8/2016,26.55,27.96,26.5,27.89,2944802,0,1,23.91669684,25.1868491,23.87165598,25.12379189,2944802,GameStop,GME
2/5/2016,27.01,27.18,26.43,26.83,1545769,0,1,24.33107275,24.48421168,23.80859877,24.16892565,1545769,GameStop,GME
